MONTH,DAY,PERIOD,La Toba ,Aura Solar Uno,Aura Solar Tres,Sol de Insurgentes,Eólica Coromuel,EO_LAPAZ,PV_LPIL,PV_TRI,PV_SJC,PV_PAL,PV_CSLD,PV_OALTAS,PV_VILLAC
2,20,15,14.6021132,96.86351537,96.86351537,96.61130092,96.61130092,14.6021132,99.76586644,96.86351537,95.6768533,95.6768533,95.6768533,96.86351537,99.76586644
2,20,16,17.17442373,82.44110848,82.44110848,82.22644728,82.22644728,17.17442373,84.91131658,82.44110848,81.43113341,81.43113341,81.43113341,82.44110848,84.91131658
2,20,17,18.49268778,50.86545779,50.86545779,50.73301367,50.73301367,18.49268778,52.38955503,50.86545779,50.24231183,50.24231183,50.24231183,50.86545779,52.38955503
2,20,18,21.73295691,17.88746993,17.88746993,17.84089431,17.84089431,21.73295691,18.42343765,17.88746993,17.66833291,17.66833291,17.66833291,17.88746993,18.42343765
2,20,19,28.21815075,0.357252855,0.357252855,0.356322636,0.356322636,28.21815075,0.367957331,0.357252855,0.352876198,0.352876198,0.352876198,0.357252855,0.367957331
2,20,20,27.69596169,0,0,0,0,27.69596169,0,0,0,0,0,0,0
2,20,21,35.93794871,0,0,0,0,35.93794871,0,0,0,0,0,0,0
2,20,22,48.97608792,0,0,0,0,48.97608792,0,0,0,0,0,0,0
2,20,23,42.16944741,0,0,0,0,42.16944741,0,0,0,0,0,0,0
2,20,24,40.78580207,0,0,0,0,40.78580207,0,0,0,0,0,0,0
2,21,1,57.4703906,0,0,0,0,57.4703906,0,0,0,0,0,0,0
2,21,2,55.05025133,0,0,0,0,55.05025133,0,0,0,0,0,0,0
2,21,3,48.98309442,0,0,0,0,48.98309442,0,0,0,0,0,0,0
2,21,4,42.99651459,0,0,0,0,42.99651459,0,0,0,0,0,0,0
2,21,5,36.36261827,0,0,0,0,36.36261827,0,0,0,0,0,0,0
2,21,6,28.60974372,0,0,0,0,28.60974372,0,0,0,0,0,0,0
2,21,7,27.07536055,0.044088028,0.044088028,0.043973231,0.043973231,27.07536055,0.045409051,0.044088028,0.043547911,0.043547911,0.043547911,0.044088028,0.045409051
2,21,8,39.36128712,11.74448733,11.74448733,11.71390689,11.71390689,39.36128712,12.09639099,11.74448733,11.60060718,11.60060718,11.60060718,11.74448733,12.09639099
2,21,9,33.75873739,43.42759953,43.42759953,43.3145222,43.3145222,33.75873739,44.72883395,43.42759953,42.89557378,42.89557378,42.89557378,43.42759953,44.72883395
2,21,10,27.45397997,69.960182,69.960182,69.77801879,69.77801879,27.45397997,72.05642028,69.960182,69.1031091,69.1031091,69.1031091,69.960182,72.05642028
2,21,11,33.72923711,88.04802299,88.04802299,87.81876243,87.81876243,33.72923711,90.68623277,88.04802299,86.96935835,86.96935835,86.96935835,88.04802299,90.68623277
2,21,12,30.2761316,90.22530856,90.22530856,89.99037876,89.99037876,30.2761316,92.92875702,90.22530856,89.11997029,89.11997029,89.11997029,90.22530856,92.92875702
2,21,13,30.04526913,92.14021517,92.14021517,91.90029931,91.90029931,30.04526913,94.90104056,92.14021517,91.01141763,91.01141763,91.01141763,92.14021517,94.90104056
2,21,14,31.3518285,90.67690593,90.67690593,90.44080026,90.44080026,31.3518285,93.39388574,90.67690593,89.5660352,89.5660352,89.5660352,90.67690593,93.39388574
2,21,15,35.27598409,87.94441954,87.94441954,87.71542875,87.71542875,35.27598409,90.57952503,87.94441954,86.86702414,86.86702414,86.86702414,87.94441954,90.57952503
2,21,16,28.67291567,72.75042406,72.75042406,72.56099559,72.56099559,28.67291567,74.93026722,72.75042406,71.85916828,71.85916828,71.85916828,72.75042406,74.93026722
2,21,17,27.09844504,51.31017937,51.31017937,51.17657727,51.17657727,27.09844504,52.84760193,51.31017937,50.68158518,50.68158518,50.68158518,51.31017937,52.84760193
2,21,18,41.20399402,20.35155345,20.35155345,20.29856181,20.29856181,41.20399402,20.96135325,20.35155345,20.10222927,20.10222927,20.10222927,20.35155345,20.96135325
2,21,19,43.10373528,0.460611898,0.460611898,0.459412551,0.459412551,43.10373528,0.474413353,0.460611898,0.454969003,0.454969003,0.454969003,0.460611898,0.474413353
2,21,20,40.37585144,0,0,0,0,40.37585144,0,0,0,0,0,0,0
2,21,21,30.81057765,0,0,0,0,30.81057765,0,0,0,0,0,0,0
2,21,22,26.47014631,0,0,0,0,26.47014631,0,0,0,0,0,0,0
2,21,23,21.60763779,0,0,0,0,21.60763779,0,0,0,0,0,0,0
2,21,24,17.7605385,0,0,0,0,17.7605385,0,0,0,0,0,0,0
2,22,1,9.689108766,0,0,0,0,9.689108766,0,0,0,0,0,0,0
2,22,2,14.39195029,0,0,0,0,14.39195029,0,0,0,0,0,0,0
2,22,3,19.37847832,0,0,0,0,19.37847832,0,0,0,0,0,0,0
2,22,4,19.9342473,0,0,0,0,19.9342473,0,0,0,0,0,0,0
2,22,5,19.60910845,0,0,0,0,19.60910845,0,0,0,0,0,0,0
2,22,6,15.87277634,0,0,0,0,15.87277634,0,0,0,0,0,0,0
2,22,7,15.86577984,0.044729452,0.044729452,0.044612985,0.044612985,15.86577984,0.046069695,0.044729452,0.044181478,0.044181478,0.044181478,0.044729452,0.046069695
2,22,8,17.34519746,13.3860189,13.3860189,13.35116421,13.35116421,17.34519746,13.78710827,13.3860189,13.22202856,13.22202856,13.22202856,13.3860189,13.78710827
2,22,9,13.54284824,45.81431627,45.81431627,45.69502438,45.69502438,13.54284824,47.18706462,45.81431627,45.25305117,45.25305117,45.25305117,45.81431627,47.18706462
2,22,10,24.51212633,72.11776615,72.11776615,71.929985,71.929985,24.51212633,74.27865279,72.11776615,71.23426098,71.23426098,71.23426098,72.11776615,74.27865279
2,22,11,27.2581664,83.02091077,83.02091077,82.80473987,82.80473987,27.2581664,85.50849165,83.02091077,82.00383261,82.00383261,82.00383261,83.02091077,85.50849165
2,22,12,25.06637027,93.09100185,93.09100185,92.84861032,92.84861032,25.06637027,95.88031595,93.09100185,91.95055635,91.95055635,91.95055635,93.09100185,95.88031595
2,22,13,27.17845723,94.40688728,94.40688728,94.16106943,94.16106943,27.17845723,97.23562966,94.40688728,93.25032105,93.25032105,93.25032105,94.40688728,97.23562966
2,22,14,34.2811069,94.49836727,94.49836727,94.25231123,94.25231123,34.2811069,97.32985069,94.49836727,93.34068033,93.34068033,93.34068033,94.49836727,97.32985069
2,22,15,30.20156156,88.18853441,88.18853441,87.95890799,87.95890799,30.20156156,90.83095439,88.18853441,87.10814839,87.10814839,87.10814839,88.18853441,90.83095439
2,22,16,31.43790173,74.18055213,74.18055213,73.98739987,73.98739987,31.43790173,76.40324666,74.18055213,73.27177604,73.27177604,73.27177604,74.18055213,76.40324666
2,22,17,35.2187979,49.1997186,49.1997186,49.07161175,49.07161175,35.2187979,50.67390478,49.1997186,48.59697938,48.59697938,48.59697938,49.1997186,50.67390478
2,22,18,33.5309182,17.41197613,17.41197613,17.36663861,17.36663861,33.5309182,17.93369649,17.41197613,17.19866432,17.19866432,17.19866432,17.41197613,17.93369649
2,22,19,31.78427533,0.379977666,0.379977666,0.378988276,0.378988276,31.78427533,0.391363053,0.379977666,0.37532261,0.37532261,0.37532261,0.379977666,0.391363053
2,22,20,39.52171785,0,0,0,0,39.52171785,0,0,0,0,0,0,0
2,22,21,44.03954882,0,0,0,0,44.03954882,0,0,0,0,0,0,0
2,22,22,44.53268429,0,0,0,0,44.53268429,0,0,0,0,0,0,0
2,22,23,43.06091325,0,0,0,0,43.06091325,0,0,0,0,0,0,0
2,22,24,21.24709646,0,0,0,0,21.24709646,0,0,0,0,0,0,0
2,23,1,11.36296829,0,0,0,0,11.36296829,0,0,0,0,0,0,0
2,23,2,6.846600685,0,0,0,0,6.846600685,0,0,0,0,0,0,0
2,23,3,9.811481338,0,0,0,0,9.811481338,0,0,0,0,0,0,0
2,23,4,17.1721307,0,0,0,0,17.1721307,0,0,0,0,0,0,0
2,23,5,16.60135425,0,0,0,0,16.60135425,0,0,0,0,0,0,0
2,23,6,17.20650701,0,0,0,0,17.20650701,0,0,0,0,0,0,0
2,23,7,11.50826915,0.082454468,0.082454468,0.082239772,0.082239772,11.50826915,0.084925077,0.082454468,0.081444329,0.081444329,0.081444329,0.082454468,0.084925077
2,23,8,11.45186784,14.27193661,14.27193661,14.23477516,14.23477516,11.45186784,14.699571,14.27193661,14.09709301,14.09709301,14.09709301,14.27193661,14.699571
2,23,9,13.38945377,48.21245132,48.21245132,48.08691513,48.08691513,13.38945377,49.65705571,48.21245132,47.62180698,47.62180698,47.62180698,48.21245132,49.65705571
2,23,10,12.36728826,75.63730868,75.63730868,75.4403633,75.4403633,12.36728826,77.90365244,75.63730868,74.71068606,74.71068606,74.71068606,75.63730868,77.90365244
2,23,11,14.1608196,90.19505414,90.19505414,89.96020311,89.96020311,14.1608196,92.89759607,90.19505414,89.09008651,89.09008651,89.09008651,90.19505414,92.89759607
2,23,12,20.65962813,96.59758016,96.59758016,96.34605816,96.34605816,20.65962813,99.49196294,96.59758016,95.41417604,95.41417604,95.41417604,96.59758016,99.49196294
2,23,13,22.13228884,97.15501809,97.15501809,96.90204462,96.90204462,22.13228884,100,97.15501809,95.96478486,95.96478486,95.96478486,97.15501809,100
2,23,14,23.48974748,100,100,100,100,23.48974748,100,100,100,100,100,100,100
2,23,15,22.00811166,98.55518917,98.55518917,98.29856992,98.29856992,22.00811166,100,98.55518917,97.34780263,97.34780263,97.34780263,98.55518917,100
2,23,16,22.62037106,78.74928028,78.74928028,78.5442319,78.5442319,22.62037106,81.108869,78.74928028,77.7845333,77.7845333,77.7845333,78.74928028,81.108869
2,23,17,26.55486692,54.76977798,54.76977798,54.62716774,54.62716774,26.55486692,56.41086156,54.76977798,54.09880071,54.09880071,54.09880071,54.76977798,56.41086156
2,23,18,30.94243846,20.81278902,20.81278902,20.75859641,20.75859641,30.94243846,21.43640897,20.81278902,20.5578143,20.5578143,20.5578143,20.81278902,21.43640897
2,23,19,17.11030753,0.32453037,0.32453037,0.323685354,0.323685354,17.11030753,0.334254373,0.32453037,0.320554592,0.320554592,0.320554592,0.32453037,0.334254373
2,23,20,11.6356216,0,0,0,0,11.6356216,0,0,0,0,0,0,0
2,23,21,5.669738589,0,0,0,0,5.669738589,0,0,0,0,0,0,0
2,23,22,3.531205915,0,0,0,0,3.531205915,0,0,0,0,0,0,0
2,23,23,3.230453236,0,0,0,0,3.230453236,0,0,0,0,0,0,0
2,23,24,3.921226593,0,0,0,0,3.921226593,0,0,0,0,0,0,0
2,24,1,1.199800012,0,0,0,0,1.199800012,0,0,0,0,0,0,0
2,24,2,0.511228189,0,0,0,0,0.511228189,0,0,0,0,0,0,0
2,24,3,6.031761529,0,0,0,0,6.031761529,0,0,0,0,0,0,0
2,24,4,12.06448901,0,0,0,0,12.06448901,0,0,0,0,0,0,0
2,24,5,17.61774418,0,0,0,0,17.61774418,0,0,0,0,0,0,0
2,24,6,30.84559337,0,0,0,0,30.84559337,0,0,0,0,0,0,0
2,24,7,32.09751701,0.072634468,0.072634468,0.072445341,0.072445341,32.09751701,0.074810837,0.072634468,0.071744633,0.071744633,0.071744633,0.072634468,0.074810837
2,24,8,31.43480617,12.67977617,12.67977617,12.64676041,12.64676041,31.43480617,13.05970417,12.67977617,12.52443791,12.52443791,12.52443791,12.67977617,13.05970417
2,24,9,43.75591498,39.31620098,39.31620098,39.21382896,39.21382896,43.75591498,40.49424431,39.31620098,38.83454342,38.83454342,38.83454342,39.31620098,40.49424431
2,24,10,44.08909536,59.50357645,59.50357645,59.34864029,59.34864029,44.08909536,61.28650027,59.50357645,58.77460604,58.77460604,58.77460604,59.50357645,61.28650027
2,24,11,47.72913668,73.41303658,73.41303658,73.22188279,73.22188279,47.72913668,75.6127338,73.41303658,72.51366322,72.51366322,72.51366322,73.41303658,75.6127338
2,24,12,51.16631852,80.67309865,80.67309865,80.46304102,80.46304102,51.16631852,83.09033133,80.67309865,79.68478324,79.68478324,79.68478324,80.67309865,83.09033133
2,24,13,47.44276438,86.72396536,86.72396536,86.4981524,86.4981524,47.44276438,89.322502,86.72396536,85.66152158,85.66152158,85.66152158,86.72396536,89.322502
2,24,14,46.28609906,89.55561185,89.55561185,89.32242581,89.32242581,46.28609906,92.23899398,89.55561185,88.45847794,88.45847794,88.45847794,89.55561185,92.23899398
2,24,15,47.17149499,87.80652479,87.80652479,87.57789305,87.57789305,47.17149499,90.4374985,87.80652479,86.73081872,86.73081872,86.73081872,87.80652479,90.4374985
2,24,16,40.9164152,75.52433511,75.52433511,75.32768389,75.32768389,40.9164152,77.78729381,75.52433511,74.59909651,74.59909651,74.59909651,75.52433511,77.78729381
2,24,17,30.33847262,43.12272174,43.12272174,43.01043825,43.01043825,30.33847262,44.41482101,43.12272174,42.594431,42.594431,42.594431,43.12272174,44.41482101
2,24,18,43.11438976,16.1968032,16.1968032,16.15462976,16.15462976,43.11438976,16.68211296,16.1968032,15.99837831,15.99837831,15.99837831,16.1968032,16.68211296
2,24,19,38.82190371,0.469578701,0.469578701,0.468356006,0.468356006,38.82190371,0.483648831,0.469578701,0.463825955,0.463825955,0.463825955,0.469578701,0.483648831
2,24,20,35.05404567,0,0,0,0,35.05404567,0,0,0,0,0,0,0
2,24,21,25.42146832,0,0,0,0,25.42146832,0,0,0,0,0,0,0
2,24,22,31.58190823,0,0,0,0,31.58190823,0,0,0,0,0,0,0
2,24,23,34.20181581,0,0,0,0,34.20181581,0,0,0,0,0,0,0
2,24,24,25.88579545,0,0,0,0,25.88579545,0,0,0,0,0,0,0
2,25,1,25.90932609,0,0,0,0,25.90932609,0,0,0,0,0,0,0
2,25,2,18.55099191,0,0,0,0,18.55099191,0,0,0,0,0,0,0
2,25,3,16.47265735,0,0,0,0,16.47265735,0,0,0,0,0,0,0
2,25,4,10.99091389,0,0,0,0,10.99091389,0,0,0,0,0,0,0
2,25,5,10.46851214,0,0,0,0,10.46851214,0,0,0,0,0,0,0
2,25,6,11.31539209,0,0,0,0,11.31539209,0,0,0,0,0,0,0
2,25,7,20.42949423,0.063180937,0.063180937,0.063016426,0.063016426,20.42949423,0.065074047,0.063180937,0.062406916,0.062406916,0.062406916,0.063180937,0.065074047
2,25,8,26.87610802,14.5386261,14.5386261,14.50077024,14.50077024,26.87610802,14.97425139,14.5386261,14.36051532,14.36051532,14.36051532,14.5386261,14.97425139
2,25,9,31.50460346,49.80752515,49.80752515,49.67783569,49.67783569,31.50460346,51.29992323,49.80752515,49.19733978,49.19733978,49.19733978,49.80752515,51.29992323
2,25,10,41.01578779,72.00596825,72.00596825,71.8184782,71.8184782,41.01578779,74.16350505,72.00596825,71.1238327,71.1238327,71.1238327,72.00596825,74.16350505
2,25,11,44.65176732,85.69747197,85.69747197,85.4743318,85.4743318,44.65176732,88.26525147,85.69747197,84.64760362,84.64760362,84.64760362,85.69747197,88.26525147
2,25,12,43.83259174,89.60024812,89.60024812,89.36694586,89.36694586,43.83259174,92.2849677,89.60024812,88.50256738,88.50256738,88.50256738,89.60024812,92.2849677
2,25,13,33.17323367,95.80330653,95.80330653,95.55385267,95.55385267,33.17323367,98.67389025,95.80330653,94.62963295,94.62963295,94.62963295,95.80330653,98.67389025
2,25,14,29.41349713,94.8578245,94.8578245,94.61083249,94.61083249,29.41349713,97.70007844,94.8578245,93.69573389,93.69573389,93.69573389,94.8578245,97.70007844
2,25,15,21.0712715,86.83324957,86.83324957,86.60715205,86.60715205,21.0712715,89.43506073,86.83324957,85.76946696,85.76946696,85.76946696,86.83324957,89.43506073
2,25,16,16.82193005,72.16330159,72.16330159,71.97540187,71.97540187,16.82193005,74.32555262,72.16330159,71.27923856,71.27923856,71.27923856,72.16330159,74.32555262
2,25,17,12.19240026,48.56543424,48.56543424,48.43897895,48.43897895,12.19240026,50.02061517,48.56543424,47.97046556,47.97046556,47.97046556,48.56543424,50.02061517
2,25,18,9.113448824,16.83744062,16.83744062,16.79359908,16.79359908,9.113448824,17.34194599,16.83744062,16.63116737,16.63116737,16.63116737,16.83744062,17.34194599
2,25,19,17.43086388,0.410210542,0.410210542,0.409142431,0.409142431,17.43086388,0.422501806,0.410210542,0.405185107,0.405185107,0.405185107,0.410210542,0.422501806
2,25,20,17.96238071,0,0,0,0,17.96238071,0,0,0,0,0,0,0
2,25,21,25.56933877,0,0,0,0,25.56933877,0,0,0,0,0,0,0
2,25,22,32.63207548,0,0,0,0,32.63207548,0,0,0,0,0,0,0
2,25,23,27.92631982,0,0,0,0,27.92631982,0,0,0,0,0,0,0
2,25,24,36.41077353,0,0,0,0,36.41077353,0,0,0,0,0,0,0
2,26,1,47.68900784,0,0,0,0,47.68900784,0,0,0,0,0,0,0
2,26,2,50.37429877,0,0,0,0,50.37429877,0,0,0,0,0,0,0
2,26,3,50.69984485,0,0,0,0,50.69984485,0,0,0,0,0,0,0
2,26,4,41.54796857,0,0,0,0,41.54796857,0,0,0,0,0,0,0
2,26,5,45.71646992,0,0,0,0,45.71646992,0,0,0,0,0,0,0
2,26,6,50.18928233,0,0,0,0,50.18928233,0,0,0,0,0,0,0
2,26,7,59.58860624,0.130711604,0.130711604,0.130371256,0.130371256,59.58860624,0.134628156,0.130711604,0.129110274,0.129110274,0.129110274,0.130711604,0.134628156
2,26,8,44.05919627,14.27405291,14.27405291,14.23688595,14.23688595,44.05919627,14.70175071,14.27405291,14.09918338,14.09918338,14.09918338,14.27405291,14.70175071
2,26,9,28.53808893,45.22394095,45.22394095,45.10618628,45.10618628,28.53808893,46.57899969,45.22394095,44.66990845,44.66990845,44.66990845,45.22394095,46.57899969
2,26,10,21.94360937,77.1217872,77.1217872,76.92097651,76.92097651,21.94360937,79.43261085,77.1217872,76.17697843,76.17697843,76.17697843,77.1217872,79.43261085
2,26,11,26.31144841,94.75589752,94.75589752,94.50917091,94.50917091,26.31144841,97.5950974,94.75589752,93.5950556,93.5950556,93.5950556,94.75589752,97.5950974
2,26,12,28.8102406,100,100,100,100,28.8102406,100,100,99.57670877,99.57670877,99.57670877,100,100
2,26,13,34.55630518,99.66052273,99.66052273,99.4010254,99.4010254,34.55630518,100,99.66052273,98.4395949,98.4395949,98.4395949,99.66052273,100
2,26,14,46.62025687,100,100,99.77592851,99.77592851,46.62025687,100,100,98.81087186,98.81087186,98.81087186,100,100
2,26,15,49.09590125,97.49130843,97.49130843,97.23745933,97.23745933,49.09590125,100,97.49130843,96.29695536,96.29695536,96.29695536,97.49130843,100
2,26,16,60.6019361,79.83851364,79.83851364,79.63062911,79.63062911,60.6019361,82.2307394,79.83851364,78.86042262,78.86042262,78.86042262,79.83851364,82.2307394
2,26,17,63.58324072,56.78470992,56.78470992,56.63685317,56.63685317,63.58324072,58.48616751,56.78470992,56.08904798,56.08904798,56.08904798,56.78470992,58.48616751
2,26,18,65.09942151,19.80340087,19.80340087,19.75183652,19.75183652,65.09942151,20.39677621,19.80340087,19.56079203,19.56079203,19.56079203,19.80340087,20.39677621
2,26,19,59.91307922,0.604522514,0.604522514,0.602948451,0.602948451,59.91307922,0.622636007,0.604522514,0.597116589,0.597116589,0.597116589,0.604522514,0.622636007
2,26,20,61.6400894,0,0,0,0,61.6400894,0,0,0,0,0,0,0
2,26,21,61.14631505,0,0,0,0,61.14631505,0,0,0,0,0,0,0
2,26,22,60.26928211,0,0,0,0,60.26928211,0,0,0,0,0,0,0
2,26,23,51.07805823,0,0,0,0,51.07805823,0,0,0,0,0,0,0
2,26,24,47.23152704,0,0,0,0,47.23152704,0,0,0,0,0,0,0
2,27,1,56.29987299,0,0,0,0,56.29987299,0,0,0,0,0,0,0
2,27,2,66.06514246,0,0,0,0,66.06514246,0,0,0,0,0,0,0
2,27,3,63.00543418,0,0,0,0,63.00543418,0,0,0,0,0,0,0
2,27,4,63.18134643,0,0,0,0,63.18134643,0,0,0,0,0,0,0
2,27,5,58.23673051,0,0,0,0,58.23673051,0,0,0,0,0,0,0
2,27,6,51.99636959,0,0,0,0,51.99636959,0,0,0,0,0,0,0
2,27,7,51.0610791,0.178949776,0.178949776,0.178483825,0.178483825,51.0610791,0.184311703,0.178949776,0.176757486,0.176757486,0.176757486,0.178949776,0.184311703
2,27,8,50.11442725,15.2695851,15.2695851,15.22982596,15.22982596,50.11442725,15.72711234,15.2695851,15.08251944,15.08251944,15.08251944,15.2695851,15.72711234
2,27,9,56.18992448,42.78917662,42.78917662,42.67776162,42.67776162,56.18992448,44.07128178,42.78917662,42.2649721,42.2649721,42.2649721,42.78917662,44.07128178
2,27,10,63.65808842,65.94850403,65.94850403,65.77678648,65.77678648,63.65808842,67.92453919,65.94850403,65.14057767,65.14057767,65.14057767,65.94850403,67.92453919
2,27,11,50.61946977,82.34163866,82.34163866,82.12723646,82.12723646,50.61946977,84.80886631,82.34163866,81.33288218,81.33288218,81.33288218,82.34163866,84.80886631
2,27,12,40.11268332,85.06036335,85.06036335,84.83888209,84.83888209,40.11268332,87.60905297,85.06036335,84.01830013,84.01830013,84.01830013,85.06036335,87.60905297
2,27,13,26.81897449,92.1639011,92.1639011,91.92392357,91.92392357,26.81897449,94.9254362,92.1639011,91.03481339,91.03481339,91.03481339,92.1639011,94.9254362
2,27,14,22.81130122,84.8480363,84.8480363,84.62710791,84.62710791,22.81130122,87.39036391,84.8480363,83.80857428,83.80857428,83.80857428,84.8480363,87.39036391
2,27,15,18.91795389,83.10697322,83.10697322,82.89057823,82.89057823,18.91795389,85.59713283,83.10697322,82.08884073,82.08884073,82.08884073,83.10697322,85.59713283
2,27,16,18.67787985,68.25552106,68.25552106,68.07779647,68.07779647,18.67787985,70.30068207,68.25552106,67.41933174,67.41933174,67.41933174,68.25552106,70.30068207
2,27,17,28.10167302,46.90995814,46.90995814,46.7878134,46.7878134,28.10167302,48.31553554,46.90995814,46.33527048,46.33527048,46.33527048,46.90995814,48.31553554
2,27,18,23.43341806,16.94721778,16.94721778,16.9030904,16.9030904,23.43341806,17.45501244,16.94721778,16.73959966,16.73959966,16.73959966,16.94721778,17.45501244
2,27,19,21.01417357,0.493035193,0.493035193,0.491751422,0.491751422,21.01417357,0.507808157,0.493035193,0.486995084,0.486995084,0.486995084,0.493035193,0.507808157
2,27,20,22.52898635,0,0,0,0,22.52898635,0,0,0,0,0,0,0
2,27,21,16.56600863,0,0,0,0,16.56600863,0,0,0,0,0,0,0
2,27,22,9.428046137,0,0,0,0,9.428046137,0,0,0,0,0,0,0
2,27,23,7.123917768,0,0,0,0,7.123917768,0,0,0,0,0,0,0
2,27,24,4.765146937,0,0,0,0,4.765146937,0,0,0,0,0,0,0
2,28,1,1.717580006,0,0,0,0,1.717580006,0,0,0,0,0,0,0
2,28,2,0.970115505,0,0,0,0,0.970115505,0,0,0,0,0,0,0
2,28,3,1.602288965,0,0,0,0,1.602288965,0,0,0,0,0,0,0
2,28,4,2.466146047,0,0,0,0,2.466146047,0,0,0,0,0,0,0
2,28,5,3.683182729,0,0,0,0,3.683182729,0,0,0,0,0,0,0
2,28,6,4.343176519,0,0,0,0,4.343176519,0,0,0,0,0,0,0
2,28,7,5.495801955,0.107349484,0.107349484,0.107069966,0.107069966,5.495801955,0.11056603,0.107349484,0.10603436,0.10603436,0.10603436,0.107349484,0.11056603
2,28,8,8.171286811,13.32973701,13.32973701,13.29502888,13.29502888,8.171286811,13.72913999,13.32973701,13.16643618,13.16643618,13.16643618,13.32973701,13.72913999
2,28,9,7.440706003,38.91382444,38.91382444,38.81250013,38.81250013,7.440706003,40.07981123,38.91382444,38.43709634,38.43709634,38.43709634,38.91382444,40.07981123
2,28,10,11.5573584,58.78058617,58.78058617,58.62753254,58.62753254,11.5573584,60.54184682,58.78058617,58.06047302,58.06047302,58.06047302,58.78058617,60.54184682
2,28,11,9.882731618,73.21171882,73.21171882,73.02108922,73.02108922,9.882731618,75.40538389,73.21171882,72.31481177,72.31481177,72.31481177,73.21171882,75.40538389
2,28,12,20.65807482,78.58486482,78.58486482,78.38024455,78.38024455,20.65807482,80.93952711,78.58486482,77.62213208,77.62213208,77.62213208,78.58486482,80.93952711
2,28,13,23.84534972,80.21219912,80.21219912,80.00334158,80.00334158,23.84534972,82.61562172,80.21219912,79.22953012,79.22953012,79.22953012,80.21219912,82.61562172
2,28,14,26.62801972,83.04040185,83.04040185,82.8241802,82.8241802,26.62801972,85.52856676,83.04040185,82.02308492,82.02308492,82.02308492,83.04040185,85.52856676
2,28,15,19.69842807,85.08892158,85.08892158,84.86736596,84.86736596,19.69842807,87.6384669,85.08892158,84.0465085,84.0465085,84.0465085,85.08892158,87.6384669
2,28,16,15.16734594,69.63024699,69.63024699,69.44894287,69.44894287,15.16734594,71.71659933,69.63024699,68.77721608,68.77721608,68.77721608,69.63024699,71.71659933
2,28,17,13.02581633,47.71567026,47.71567026,47.5914276,47.5914276,13.02581633,49.14538945,47.71567026,47.13111192,47.13111192,47.13111192,47.71567026,49.14538945
2,28,18,10.14046118,19.38671416,19.38671416,19.33623479,19.33623479,10.14046118,19.9676042,19.38671416,19.1492101,19.1492101,19.1492101,19.38671416,19.9676042
2,28,19,7.619983079,0.567473407,0.567473407,0.565995813,0.565995813,7.619983079,0.584476786,0.567473407,0.560521366,0.560521366,0.560521366,0.567473407,0.584476786
2,28,20,6.969376638,0,0,0,0,6.969376638,0,0,0,0,0,0,0
2,28,21,5.236997922,0,0,0,0,5.236997922,0,0,0,0,0,0,0
2,28,22,1.275680045,0,0,0,0,1.275680045,0,0,0,0,0,0,0
2,28,23,1.795990183,0,0,0,0,1.795990183,0,0,0,0,0,0,0
2,28,24,4.124002933,0,0,0,0,4.124002933,0,0,0,0,0,0,0
2,29,1,1.717580006,0,0,0,0,1.717580006,0,0,0,0,0,0,0
2,29,2,0.970115505,0,0,0,0,0.970115505,0,0,0,0,0,0,0
2,29,3,1.602288965,0,0,0,0,1.602288965,0,0,0,0,0,0,0
2,29,4,2.466146047,0,0,0,0,2.466146047,0,0,0,0,0,0,0
2,29,5,3.683182729,0,0,0,0,3.683182729,0,0,0,0,0,0,0
2,29,6,4.343176519,0,0,0,0,4.343176519,0,0,0,0,0,0,0
2,29,7,5.495801955,0.107349484,0.107349484,0.107069966,0.107069966,5.495801955,0.11056603,0.107349484,0.10603436,0.10603436,0.10603436,0.107349484,0.11056603
2,29,8,8.171286811,13.32973701,13.32973701,13.29502888,13.29502888,8.171286811,13.72913999,13.32973701,13.16643618,13.16643618,13.16643618,13.32973701,13.72913999
2,29,9,7.440706003,38.91382444,38.91382444,38.81250013,38.81250013,7.440706003,40.07981123,38.91382444,38.43709634,38.43709634,38.43709634,38.91382444,40.07981123
2,29,10,11.5573584,58.78058617,58.78058617,58.62753254,58.62753254,11.5573584,60.54184682,58.78058617,58.06047302,58.06047302,58.06047302,58.78058617,60.54184682
2,29,11,9.882731618,73.21171882,73.21171882,73.02108922,73.02108922,9.882731618,75.40538389,73.21171882,72.31481177,72.31481177,72.31481177,73.21171882,75.40538389
2,29,12,20.65807482,78.58486482,78.58486482,78.38024455,78.38024455,20.65807482,80.93952711,78.58486482,77.62213208,77.62213208,77.62213208,78.58486482,80.93952711
2,29,13,23.84534972,80.21219912,80.21219912,80.00334158,80.00334158,23.84534972,82.61562172,80.21219912,79.22953012,79.22953012,79.22953012,80.21219912,82.61562172
2,29,14,26.62801972,83.04040185,83.04040185,82.8241802,82.8241802,26.62801972,85.52856676,83.04040185,82.02308492,82.02308492,82.02308492,83.04040185,85.52856676
2,29,15,19.69842807,85.08892158,85.08892158,84.86736596,84.86736596,19.69842807,87.6384669,85.08892158,84.0465085,84.0465085,84.0465085,85.08892158,87.6384669
2,29,16,15.16734594,69.63024699,69.63024699,69.44894287,69.44894287,15.16734594,71.71659933,69.63024699,68.77721608,68.77721608,68.77721608,69.63024699,71.71659933
