Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2030,6,4,467.2233096,439.0992428,413.922904,394.8272125,380.0277033,370.6671534,367.9660123,372.9004297,392.0967275,418.6859813,446.0928439,467.5370748,488.2911377,503.8363405,520.5255673,544.4609869,561.5378258,570.9748604,563.4153163,536.5503073,528.1255942,525.0167923,514.6080024,492.5851557
2030,6,5,459.1594473,418.9294932,402.9129988,381.2041349,366.609706,359.1110643,358.5749437,365.6484168,384.8019497,413.7218378,444.1321209,464.803314,483.2763543,495.7861549,509.8420844,534.805237,552.4384451,563.398107,552.757536,529.6864804,524.5930875,522.4750733,512.5212538,487.0640697
2030,6,6,456.9129186,430.9017757,407.2889928,388.43393,374.4471482,363.7548615,361.6812131,369.426702,391.9242678,423.3945007,455.4401599,478.4724709,494.7279042,510.8116237,530.5562067,556.9004218,564.6824038,587.8887598,579.8734138,545.9129529,538.1023509,535.5409283,530.7684353,516.8307127
2030,6,7,484.4507843,455.3959572,431.6718273,408.8899046,393.6710557,382.6549436,379.93269,381.2496338,400.7298846,427.6351339,459.1864033,484.5853788,502.4762301,516.3867803,521.7864987,545.1074933,556.5505456,555.1088065,535.292402,509.7806071,511.9558671,510.8967171,504.0830374,486.4951644
2030,6,8,458.6493486,437.8956986,419.6749306,403.447387,392.1942315,384.0506388,378.6993343,378.0046647,400.3552308,425.794894,452.2392539,468.7933456,482.978597,493.6136111,508.4661012,526.0161501,541.0688669,546.8089887,539.7442554,522.8720257,515.2763485,503.4728103,489.0548209,471.3294474
2030,6,9,450.528918,429.3243307,408.7599772,390.4184337,376.7777025,366.1726482,357.1043954,352.9330723,367.8400663,385.7865227,405.8006092,414.260749,418.9131468,429.6531976,446.3262446,460.9810796,476.0341158,482.7884781,481.1552274,466.9484912,465.3530547,467.4604646,460.8290342,443.1374711
2030,6,10,416.9180473,392.5369183,372.4825744,359.7357879,349.3682985,342.7794463,343.6572652,351.7606931,377.2023708,411.1431626,446.3247395,468.192802,485.5886848,501.3335062,521.3461679,546.7093645,566.1138222,575.765146,563.8106677,539.9794502,539.231547,542.072498,533.3218873,510.4785336
2030,6,11,477.6910729,448.6761794,425.3020516,407.6386282,391.909058,380.9862029,377.241699,379.2417174,405.3967148,442.8363812,477.5731558,500.8026224,518.5118019,531.1342097,555.6563836,582.6879935,604.6460491,615.5034991,603.4703087,573.0527758,570.7557302,578.8766098,580.2463689,567.2110577
2030,6,12,538.3491103,506.3700667,478.9597239,457.2712681,439.4796778,426.3260085,441.2549403,437.0008125,460.3069854,495.4528671,524.6338829,539.8270458,557.7767295,573.881014,590.1480115,602.0709339,623.8644591,637.3708038,627.6245879,599.6843877,596.7090426,601.9082772,598.8807997,559.2567966
2030,6,13,529.6603361,499.696812,472.4684127,446.6967649,428.3034575,416.0200286,407.2398813,402.5773441,418.0205322,448.4675567,482.1189262,505.1639991,526.1801635,541.8041142,563.5442176,591.6847559,613.1457811,623.9161348,611.1676998,580.7822854,573.5185796,575.8638462,573.8439693,561.9253037
2030,6,14,534.6156593,505.9890606,479.7081627,456.7403204,436.13113,421.8887745,413.9797897,411.8214389,431.8880358,465.0354237,495.0820556,518.6994605,537.238364,554.7611533,571.6939182,594.1800847,609.4242432,613.7201708,598.5996316,569.4648813,559.7944826,555.2905193,549.4175017,536.400593
2030,6,15,511.7352596,487.9842839,465.7935928,444.6138086,426.8643143,414.3325167,399.998965,396.2856076,421.2101806,454.201471,481.5574932,500.2402675,515.459371,528.2867009,546.84958,565.5701806,580.2897517,586.9840434,569.9348158,539.6434996,527.4641268,521.4596118,510.1645814,494.8100345
2030,6,16,524.8450657,504.9205062,486.4171742,467.7895025,450.1220537,438.0297014,427.0494585,421.6215226,441.5357706,463.9749672,485.6188934,502.1085152,518.4224901,539.4224173,564.7664262,585.5920091,594.0553478,596.4661341,584.6536531,558.4807815,554.4599277,560.5465649,559.6424675,545.8199443
2030,6,17,517.3703018,490.0427803,463.5910938,442.5521689,424.9822073,412.2121645,410.6206024,414.486138,441.6530865,476.9100509,507.9813195,533.3289737,555.1104634,576.580111,602.8417821,632.4277201,654.0357498,662.3029472,642.2304322,607.5363538,597.8033069,598.5833491,589.6990954,566.6789598
2030,6,18,528.7957875,498.3135871,470.8425058,449.0360737,431.0754252,421.4095899,419.8302281,424.2096939,449.317098,479.4987534,507.8105206,532.2588524,555.1769406,573.6541688,596.6928339,626.3183731,643.1016611,644.5550462,627.6977711,597.3851848,592.401835,593.8361102,584.7310071,559.0263346
2030,6,19,524.7581248,493.8353931,469.3276545,447.6746018,427.376282,417.3796286,415.4075324,421.2621286,444.1965114,477.2535688,510.6914782,533.5490247,551.8265526,569.622385,591.7532108,617.1121161,643.4188896,661.3597796,655.0353097,630.5279556,620.4198938,618.5658601,607.0328906,584.2535566
2030,6,20,547.3565355,510.454565,478.6665065,454.3519792,429.9294053,419.0041854,416.0150599,418.8910564,439.7509622,471.2710032,505.1759721,530.3901854,555.8689054,581.0159593,601.2277728,621.009576,645.7249498,664.1831036,646.6416361,618.5719976,616.390884,616.4906938,606.2588764,588.0270981
2030,6,21,560.4545684,535.1489293,510.1726067,482.21522,464.370958,443.9697315,433.7148196,430.0832518,448.2525623,469.8146424,488.8642654,503.1568703,517.3479919,519.9922385,529.0196727,538.5007399,546.7095994,548.4470214,541.3222145,530.6427982,540.3866749,544.2761828,537.2945772,519.0254856
2030,6,22,491.6380986,469.0780565,450.6400642,435.1598058,424.9612381,417.6621895,413.4485183,415.2231185,442.3879655,470.3521621,496.5115172,518.0612913,538.4713154,555.7887184,575.7266127,594.6438568,610.0029269,619.8458551,613.1525481,592.2895455,592.123131,590.2003873,579.9601716,564.4949242
2030,6,23,546.0049377,525.8761552,503.4835439,483.8507502,469.3910701,458.5804201,447.4529338,436.7378864,452.1331285,472.4394298,494.5509394,508.8044983,522.4156758,536.8590051,557.9439029,580.3366833,593.9671958,599.0439297,594.0950695,576.3888658,573.6727817,582.3710671,579.4549586,566.213251
2030,6,24,537.1444276,510.7080196,484.2790375,464.3263551,447.0243217,435.713934,432.2054763,434.0223087,459.0111216,498.8344152,535.6086999,558.3260838,574.5715322,589.5442125,609.1034359,633.1416994,649.7729059,655.190504,639.7972508,608.7475251,602.2558398,606.482348,599.8170222,589.532332
2030,6,25,550.4368593,521.9767266,497.014494,476.1771331,459.9952637,450.4510428,449.4054683,450.1701828,470.0349646,498.7756489,525.3483582,553.5134005,576.8281701,595.5177722,618.1404241,644.4108943,660.1183991,659.7630729,638.577126,609.1318597,605.1337957,609.8300406,605.4181402,587.2750426
2030,6,26,557.4930506,528.4291911,502.8361838,483.7888404,468.0427361,456.4328156,453.309031,450.5798144,474.8276937,510.3299426,540.4095975,565.4216485,581.005943,597.3044641,619.8197252,649.7279843,670.8183809,681.6330951,666.3432971,628.9844778,619.69689,618.395823,614.393753,595.8610515
2030,6,27,566.6547396,539.931407,514.3503554,490.3218962,472.2058764,460.795355,459.1665413,457.0320779,477.6009135,511.5778773,543.2965666,567.9847189,589.6719176,609.1143403,628.1473104,653.3685671,668.8735403,671.034394,651.8585714,614.9436739,608.7681937,609.9240967,605.194081,589.8693571
2030,6,28,558.2565262,526.8530766,500.6938437,478.6164021,457.9451678,444.8776499,440.3435499,440.6795136,470.4724292,502.9118547,532.2061678,559.1184814,580.3001396,599.8876386,619.1721939,640.8715627,655.6059599,665.2090597,652.9729757,622.5754473,612.1007658,611.2982721,603.5655679,589.5983607
2030,6,29,565.0488128,538.2287669,511.3204204,491.2576391,473.9185298,463.2863151,453.4747854,449.807417,474.205547,505.7916582,536.4225907,561.3380788,578.0601088,599.6751446,620.853848,638.5539606,652.7370136,659.6294531,648.6040765,624.1090629,608.8339892,609.5882834,607.1258456,599.4608296
2030,6,30,539.6734321,516.1337607,494.2129974,475.764724,459.1922686,447.7972664,429.1556097,423.8665513,446.2063673,472.6761211,498.4835902,519.708476,535.9226311,560.1136913,583.5305347,608.1007308,621.0458309,625.1509605,612.4557065,590.5708392,581.8329689,589.1548324,595.5635747,589.9578686
2030,7,1,566.3229473,543.3794405,519.8787031,500.2558188,482.4214171,469.7899728,462.1945073,459.7072766,491.2976068,534.4794729,572.0357583,598.4581321,612.5242478,629.6597354,657.9951,684.5233979,700.4595796,704.5003184,683.763547,645.1995741,635.8223079,645.5113748,650.7997187,641.41463
2030,7,2,615.750253,586.9794187,557.2414067,531.6921082,511.4856374,498.0151459,486.5299984,477.0138773,495.4336815,531.2807556,567.5480915,592.6621994,612.8476522,630.5719761,658.8544048,683.3953342,695.5674725,694.8542108,670.6986163,633.3767035,618.9791589,617.573641,615.0902014,600.4673956
2030,7,3,573.7729184,543.6324834,518.6328009,495.3010106,474.4625135,460.093842,450.7221297,445.4047618,465.391209,498.608253,528.4669945,545.5434302,560.3892932,576.7564,598.565931,626.035209,644.9343709,655.7158781,646.1611805,614.061214,604.7527249,610.9629648,615.0199577,608.0366634
2030,7,4,583.601752,554.4366339,528.8817138,507.7777685,490.833905,477.8389471,464.6169244,454.1566502,477.4944822,515.5427457,551.2344385,577.5368515,600.8176395,615.9806799,640.9604678,673.2148375,697.5053515,707.0312916,699.123477,668.6642263,659.2341464,666.0686493,672.9429381,668.2138095
2030,7,5,645.3996638,620.4834765,593.7461272,568.9155852,547.4861289,529.8856128,514.3398941,504.0482603,533.6622107,577.683571,612.6243032,636.6748254,660.5980587,683.2251137,704.044273,730.6045628,749.7657336,746.0705018,730.0299783,702.5583671,691.1098297,689.3540177,687.1628445,677.7445886
2030,7,6,659.2224709,635.8153162,611.3527079,585.4727298,563.7309724,544.8213597,525.9495255,511.2383304,533.3751528,568.5861816,604.7779324,632.3437018,646.9662347,668.9787799,685.5219386,696.3142306,712.5319242,718.5701897,711.0621613,683.5677429,661.9877875,653.1729672,646.2388432,634.7074817
2030,7,7,627.8813536,606.878241,584.6785838,563.5812011,544.5619423,529.6447928,512.9861919,500.2751471,523.5905956,550.828028,573.8357258,588.3036241,606.4712418,628.6880333,655.4106365,678.4561724,694.3832673,698.3640675,691.1319636,663.7222971,645.2969009,652.7146271,661.1450666,660.6725925
2030,7,8,639.5872448,607.6101313,584.5942196,562.5768829,542.7498798,528.6039847,513.5848374,502.0735843,531.3126003,576.7117769,617.367297,643.4299644,666.6196717,685.5444774,711.268323,743.1685356,764.6359376,768.9220801,743.7252882,705.0341165,693.6394484,704.0191974,710.9399208,702.5154434
2030,7,9,672.3767728,640.8215546,610.3130796,583.2972224,559.3545455,540.3548404,523.310839,510.5266958,538.0014519,581.7977404,617.1049362,641.2328206,662.8081335,674.297986,697.0197183,731.1773171,751.1051553,760.7022543,742.6256038,703.028192,682.3233849,684.1168569,685.5589858,679.7565573
2030,7,10,651.9156489,621.8425437,591.4066038,564.0270631,535.7070857,518.9240019,506.150736,494.4827829,516.3625081,554.7369986,591.4355285,611.8973244,627.0792073,643.0923498,668.0994886,700.1293148,724.2372847,735.0600304,718.4814109,677.5420589,663.2328924,663.2707586,665.949505,657.7218219
2030,7,11,634.3606091,605.3971467,577.066458,552.4632305,531.5935474,513.8759734,497.9326792,485.2896219,507.7737336,551.3280076,589.2553309,616.1345898,637.2945917,658.7801165,688.4108595,724.7608972,748.8133963,759.6269912,739.6924519,693.5216812,671.9024623,673.8453985,672.5880378,663.2163404
2030,7,12,637.3611275,607.155258,576.6719521,552.8669102,535.7304873,520.7608243,505.453434,494.1903781,522.7761652,568.5628126,602.162642,625.4065558,644.1452689,666.1341343,692.9840214,717.7855029,725.9814083,728.88885,705.4493737,663.3260672,646.3463401,644.5836927,645.2135489,637.898474
2030,7,13,620.37537,597.6692332,570.2858695,547.0778486,527.7470537,514.4897228,496.7170094,484.0136012,499.8004766,531.0386457,570.0782542,599.2566644,620.3254826,639.6524055,652.8756624,654.7847019,666.7289006,677.9911554,672.6348856,652.3524471,646.7852765,647.6157367,648.1807616,641.3816776
2030,7,14,625.0071553,606.7747472,588.8407311,569.0404839,550.2654998,534.8179616,519.9290046,503.6579021,512.3018988,531.2878042,551.4255616,569.0667487,584.1142161,605.0151977,625.5794713,639.1994328,652.3423405,661.5470651,662.6730414,649.0077701,646.2510726,661.502367,673.9665955,675.0725168
2030,7,15,652.7903568,625.7487745,596.9826015,571.5412814,550.3229371,534.6155185,519.6254884,509.0757751,534.3183289,582.6294437,621.896348,650.75657,675.1391002,701.1072021,726.4092876,751.9236023,769.337333,778.3793783,761.3582695,723.1338343,709.8597958,719.9596798,729.3714711,725.7394122
2030,7,16,704.0258788,676.2732438,645.9101159,618.2519919,592.0239661,569.3912384,548.3281602,531.6515801,559.1085147,597.1325344,631.8057753,660.7209271,685.1341071,709.3647665,738.3768674,766.5624966,780.8183239,792.5940055,769.9931035,731.0688652,717.0063224,724.7825344,730.8367697,723.277217
2030,7,17,700.1541785,670.6943197,641.0074147,611.344711,583.8456673,565.1719872,546.3250978,531.6131802,558.3401822,596.6808562,634.7377262,659.506327,678.4297227,702.6916192,725.8617772,751.4313408,771.5144209,777.87445,760.9320299,722.9244836,708.1030656,712.0289232,715.2326675,707.4704178
2030,7,18,682.7031894,652.2328619,617.9944458,585.7843968,560.664252,540.5830376,523.6925263,510.9030122,539.5317783,579.0887113,616.7918845,646.897686,671.9083448,697.6028824,725.4505278,755.5870684,774.1430755,773.0722823,740.7938531,699.4400055,686.5759131,692.3988873,693.1722041,684.1210328
2030,7,19,660.969098,630.6266499,601.8224654,576.1064718,551.0987534,530.0394369,511.2688268,499.0058585,527.4158436,567.0465512,606.8274267,636.0528787,653.1513552,674.637542,703.6695273,730.1142002,746.4458068,753.2381821,740.2679806,701.8964087,684.1067646,684.60633,685.5663447,679.5547173
2030,7,20,661.5754331,637.6463556,610.9378409,587.8362796,565.3121095,546.7878697,528.2461524,512.8177454,533.2604063,568.6226282,602.1556159,625.5535802,645.6879158,667.1462224,691.9164482,707.9935462,720.1315426,726.0683995,717.319244,687.2032332,668.7595327,662.0418094,658.0906501,650.5875083
2030,7,21,619.9674494,602.1900284,581.3178917,562.4766629,544.1692762,527.0048221,510.3138909,494.3915179,512.3257016,537.9720815,563.2421794,579.6768544,592.9130614,614.407075,638.8480991,659.9108736,675.8778653,683.0550621,672.6773824,647.882457,633.7409038,642.9897746,649.6149251,644.4444144
2030,7,22,626.3873202,602.1203074,577.3760411,552.6365969,531.3400486,515.4384478,498.9903574,489.9917076,518.929291,562.000363,601.8206522,629.9962996,654.3241991,673.2790158,698.2216858,725.0963287,745.7197989,752.9506234,730.9973927,692.5324493,674.5237112,677.7338016,681.7002631,674.3295706
2030,7,23,651.4795804,627.2527957,599.8946165,575.9632046,552.7563803,536.3622485,520.4809617,505.6924036,531.9519286,576.058372,614.5678333,636.6768172,652.4487925,680.5368603,709.1650027,735.8173146,749.1628038,753.0095653,731.492617,694.4744957,679.834467,687.5626073,691.189273,679.4787498
2030,7,24,653.2933829,623.8727352,595.811825,570.4554473,554.335024,538.1698142,519.9682492,507.2102636,535.9267472,575.8971084,611.4702993,638.1115583,662.8331874,686.2357234,713.5709903,740.4839247,756.9467054,767.1183285,755.022223,723.06315,715.461297,727.7718848,736.4703574,728.6984145
2030,7,25,704.1444856,679.4148674,651.0394402,622.4269453,599.3554398,578.3388892,559.8298512,545.8795691,575.3249243,613.940688,648.2509437,672.7209856,694.493042,714.1902728,745.1438175,774.336228,792.1615708,795.8714291,777.2089227,739.3350289,727.4812414,734.1393167,740.6938065,733.6528261
2030,7,26,711.8831013,683.1624761,652.7880469,627.0801208,604.7885138,585.2338706,566.5261151,547.1938276,568.4963695,604.4007612,638.8538084,666.6139777,687.9789862,711.9133197,739.1085396,763.9325342,776.2508934,779.6013719,759.2107142,722.4919526,708.4958388,708.9912993,711.5605946,705.5258558
2030,7,27,686.1227752,663.7269943,636.9048917,612.4044386,591.4593924,571.938614,553.4883385,536.1651333,556.5031066,589.5654347,625.6966275,654.6322737,680.1191415,703.3818621,729.9964908,752.2852908,770.1010641,774.8182645,763.3038186,729.5866842,711.0328475,706.4775517,702.1062709,692.0838958
2030,7,28,671.3452086,652.6086183,628.2752041,607.3521239,587.226745,569.9800572,552.8127273,535.7087443,550.1977412,576.7463014,604.3585371,626.61481,647.1520464,672.4775349,699.088242,718.8879359,730.3785518,726.3637577,714.5992073,683.7573541,681.6727428,695.9390958,704.9182544,699.3818201
2030,7,29,675.9845187,650.5717508,623.7066226,603.5535662,584.7285362,566.9196549,549.8847684,531.8427333,555.265898,594.1746653,631.3480173,658.7969979,674.9561415,693.6464328,717.6698207,746.3686892,763.8628855,773.6276603,756.8539717,723.2794991,714.4437151,724.1377371,721.1219572,709.4531458
2030,7,30,681.3218381,656.0397815,629.964572,601.1262364,576.5090774,557.7226196,540.2147467,521.9157194,548.2270013,592.8305992,633.6026646,658.9753334,675.1977483,697.8959404,728.1696862,754.5850378,775.5706499,779.0627687,757.3622552,725.0688109,715.1549821,720.8266044,726.9928092,713.4585623
2030,7,31,696.7545777,671.4129395,640.6006563,614.0591953,594.7107754,573.1622792,556.7998647,544.2168019,565.3461794,601.0667037,635.9771999,654.7302579,670.9821794,698.4387939,728.1390047,747.1007142,761.8833106,751.7498412,733.333351,696.6380516,689.1341299,700.442396,717.2136206,720.1198309
2030,8,1,701.522624,673.5822028,648.7220416,623.6469683,600.2795389,586.1136635,570.4418486,551.3994552,569.5511393,598.2142218,633.7313836,654.2769758,670.5288159,695.5307469,718.7985604,740.0429351,753.3926461,760.3939377,749.7771766,718.6550981,717.1051236,731.7547676,740.9475173,736.6590236
2030,8,2,714.577473,685.8908248,655.7601293,628.7990161,606.1700055,588.5905426,568.9969146,551.1316346,572.5919819,610.8214053,650.6681486,678.5139651,698.949033,720.1165711,745.328564,770.0798206,786.6051596,780.7076501,763.5698147,741.1378026,733.5350282,736.3791022,741.074887,735.3773592
2030,8,3,713.5665217,697.4663546,674.3333771,648.9911967,626.1306321,606.6182581,590.1361753,568.4202831,576.7789005,608.7448088,640.8573618,669.1574684,691.7165664,710.2690269,728.5201492,742.2241149,763.34366,773.9648303,763.8187801,734.9039928,726.9125794,722.4369635,720.4071237,713.2241614
2030,8,4,696.6064237,679.1514848,657.4110368,636.4674062,616.1926218,597.3954199,578.2527884,554.9448131,560.2075743,579.7207392,599.5068578,620.2221658,635.3959657,653.1214963,682.0755426,704.0071834,712.1354904,713.0630976,707.4399822,686.2122808,683.0381537,696.7037622,707.421204,704.8533331
2030,8,5,686.0433319,651.393129,631.5480095,604.0853601,581.2088385,563.3762505,544.8079994,527.8202248,553.5647507,598.6336667,630.0241701,651.9354184,665.9058094,679.6031712,704.0606774,733.4268219,755.5825052,759.4174337,740.2208324,705.1842465,691.2871474,697.4313739,702.5285319,698.5632983
2030,8,6,678.659851,654.360597,632.7437575,623.7164382,601.3229718,584.0075082,571.6708967,551.7515063,577.2358143,615.6054672,648.7601951,674.7463238,684.0796153,676.2304851,641.1013533,635.3464538,620.5208062,623.8891627,607.8471132,595.2658457,607.5329537,626.468868,634.8301605,626.2110376
2030,8,7,604.31046,577.8034506,551.627848,530.400158,511.7398681,498.7849043,486.6648373,477.1758232,506.2341569,541.7182356,579.2664769,605.4292524,627.0619794,650.9055897,679.1218318,706.4249932,726.9053037,739.2275653,720.7877519,689.1969313,687.5811289,700.0720021,704.3847214,695.3090687
2030,8,8,668.8988666,640.7174062,614.7643034,590.402004,567.1858503,550.221565,532.161359,514.7058531,536.6207005,574.8772258,612.6427092,641.1706369,663.0008012,680.0290807,710.1985739,744.3457007,762.5241506,771.8942178,759.0503011,725.2151419,719.4211776,731.6973466,738.1095903,729.1364732
2030,8,9,704.5769819,674.1556149,645.4044762,618.5081978,595.6935531,575.0795377,555.0114626,533.812805,558.1969886,597.7081217,634.2010742,660.681028,680.044628,704.7431124,730.3293741,758.6987874,780.7845574,793.8740632,779.609428,742.2592192,730.0128839,731.0505157,731.5170501,724.6672956
2030,8,10,703.6465967,676.967796,648.4183382,620.3531354,598.3646536,576.9971668,560.398412,537.3044441,558.8376124,593.433781,626.3310835,649.4901812,670.2921172,693.4143646,718.4515682,736.8525478,746.8965237,742.5369812,736.962007,709.9714188,697.7940667,695.7790056,695.8847226,692.0172437
2030,8,11,678.4839149,659.154293,637.0215366,614.7919051,593.3698405,575.6080444,560.6073158,540.1472624,554.9057412,578.0666899,600.8042403,623.4512007,641.4682966,658.8770431,682.306492,697.5280752,710.4457029,708.8192151,698.3007647,677.8075191,680.1699658,695.5431277,704.230502,700.1951318
2030,8,12,677.1347523,649.5334612,623.0199304,598.2546189,578.5012031,562.7957293,545.9533954,528.622445,553.9840822,595.925967,634.8226076,662.6700075,682.213634,705.990971,727.9374393,751.9572458,760.8769511,764.2602241,749.338858,717.7980353,718.073409,727.3550972,732.1678823,721.5518666
2030,8,13,693.456037,660.5090914,630.5209792,603.4961673,583.0886824,564.2064657,546.9969877,530.2299656,556.4535335,595.974909,633.4810279,661.1134505,684.2424806,708.4905482,735.9884065,760.1661322,776.2629514,781.6288649,760.685803,731.3518865,731.7561548,736.4195441,744.7062073,735.5111372
2030,8,14,709.322183,681.1702037,655.3118175,627.2984607,601.752892,582.8676935,564.6035135,544.9487747,570.430685,612.6766023,648.5813763,662.6288127,668.8570558,700.1461155,735.1067824,755.7743412,767.5467562,779.5632632,768.0659497,733.3845968,727.8519409,733.9580128,738.4430296,731.749203
2030,8,15,706.983205,678.4876294,647.2166462,618.7689182,597.8683918,576.8993984,559.0513629,539.4638459,563.6743857,602.5483431,639.8967423,666.2883699,687.5790301,710.0606719,736.7032751,726.3429731,727.3526683,746.7118534,740.4659708,713.7876455,717.6942166,724.027086,728.5979222,723.2481451
2030,8,16,698.982835,671.5285308,642.5869817,615.1772402,592.996349,576.4838905,557.9416594,540.719634,566.0541718,603.0957318,640.5030075,667.5071048,689.9475054,712.3328657,738.691492,767.7547655,784.1152656,788.9837398,775.8299939,742.0578836,733.5386285,734.6711437,733.2503858,729.2183034
2030,8,17,705.6747778,680.6626207,653.4264307,625.331141,601.1699995,580.8665409,561.1008613,541.129799,560.7226299,597.3815597,630.0499166,657.5807804,674.6368232,693.9718454,713.7813634,724.651308,737.6801216,740.4282184,724.8886053,698.3712552,693.6897969,691.5666533,688.309657,680.7371643
2030,8,18,651.9371442,634.1503085,614.810029,594.8276352,576.9651205,561.7801597,547.270519,528.1312965,539.4080234,561.1365075,581.2835532,600.4527907,619.8612218,638.9083641,662.6332641,682.9100436,697.5728497,697.8629088,687.7275224,665.9011531,669.530001,681.5260797,690.0747809,686.5150789
2030,8,19,666.1348256,639.1375431,609.5868741,584.6948924,563.7131545,546.2675488,531.8499078,515.9689264,541.7947833,582.2737394,620.0269083,646.3835812,666.1651315,688.1298194,716.3729854,742.8525015,759.8757257,762.1368991,736.0550918,708.0355749,708.9305136,716.2024318,724.4822312,719.1422286
2030,8,20,694.9100447,666.4716335,635.4539587,611.200187,591.0980502,571.7550867,552.8584107,531.5772757,551.0364825,585.0721455,619.5687746,644.4039591,661.7602936,686.5209315,713.8987862,719.6500892,741.8109921,750.4367059,731.6245302,703.5521751,712.012467,723.8880389,729.5608392,716.9927276
2030,8,21,687.7478272,656.325282,626.9244175,602.4325922,581.9154066,558.5292897,540.0060239,520.5382482,550.874755,589.3333144,625.9680666,654.1016669,678.7056756,702.5219155,729.1920827,754.1563542,770.0172668,773.5895188,754.1277962,720.142109,721.4476242,732.9203218,736.8959352,727.9224037
2030,8,22,698.7215551,668.5925135,637.8566687,612.411946,590.0690836,569.8293381,552.6175394,532.0858164,557.6424926,598.5680215,641.9408327,671.2528187,693.3846336,719.6337613,745.9793736,770.2048494,784.5655888,785.2804288,767.3123664,731.7473747,730.3405272,738.3262679,736.7193383,725.0408715
2030,8,23,694.2312623,666.8844317,636.5057374,608.429452,586.1841447,568.8328831,551.0678451,530.496174,556.4685332,598.9520604,637.9992718,665.1986936,684.6917983,709.0178968,732.0302003,756.1709214,770.441481,778.7187507,759.1405482,720.6548191,718.4157972,723.0725246,724.6050398,718.2493298
2030,8,24,699.1688538,675.610238,650.9113942,627.0057464,603.5480496,582.8676309,564.6843545,542.5186172,558.6680281,588.1907705,621.1556408,646.5619757,671.4525934,693.2986408,711.2021285,722.3039013,724.2633831,732.6462252,730.2236849,709.6147174,708.8040208,707.4849545,704.3481295,694.9353882
2030,8,25,668.1418034,649.1688251,625.870461,606.0310947,588.1344763,571.3186316,555.6978923,532.8560695,538.0888398,551.5202163,570.649588,589.2363769,605.7447309,624.4233728,648.4232291,668.8758944,680.7051847,680.6875594,666.7991958,651.6366367,665.2579835,681.8923788,687.9632498,677.8096046
2030,8,26,652.6047391,621.4683016,593.4834635,568.8689065,543.8193835,524.9034648,512.0389044,491.1311278,516.526274,561.500225,598.6554406,626.0009832,650.7889375,670.4370696,696.3073295,732.9863431,756.0325216,764.2400585,743.9902525,706.4605485,710.7640548,721.2566628,727.7504937,715.1795617
2030,8,27,682.6216839,648.9471552,621.9562297,593.5761746,571.0671156,552.903964,534.0270563,511.330615,529.1927625,568.5631618,608.5487043,634.7861537,656.7250424,677.7440783,705.4880678,737.1107857,760.6908107,767.0859755,743.7148277,707.4239411,710.8278561,720.4232484,727.8274829,714.6189845
2030,8,28,685.263342,652.9389788,624.5292199,598.2134847,573.2338559,554.1032358,536.507076,517.8096423,539.2131141,581.9724861,619.2488843,646.5613348,671.8799096,694.2166005,719.5299017,750.3945663,771.842413,778.1371836,758.7858301,721.1081444,721.3998095,729.6420733,738.4433201,728.3541775
2030,8,29,699.3460686,662.7948398,631.1315639,606.8780241,586.9293226,569.7101158,551.5730664,526.9826246,549.2156501,592.3756546,626.4815616,653.7164413,674.8136761,695.7102076,721.9139814,758.1969409,782.4660075,788.9151683,768.28137,732.3184096,736.4315412,739.0693905,740.2738829,724.269273
2030,8,30,694.1446304,663.5957539,633.9958459,606.7711252,586.066221,565.699635,546.3839833,527.0319571,550.6171025,587.311092,620.6031949,644.6424492,662.2035315,682.1987336,709.7020927,736.9973477,760.4808911,767.3227862,744.5192674,707.5948398,703.3760571,702.2361399,702.6943948,694.6110431
2030,8,31,671.3183762,646.9159121,619.6481571,593.9359141,575.3503142,556.8900051,539.3063514,504.3077408,520.1205584,560.0489705,587.9091643,612.6293054,630.3827187,648.4099688,674.0645745,695.0572309,715.8612615,722.7083168,703.4198555,670.2262149,670.4045099,673.0177244,673.0898072,664.0112215
2030,9,1,649.2204493,635.0154192,611.6441473,588.701567,570.5768672,547.2607965,531.9035022,511.435572,528.0311016,563.255742,586.8289862,604.381558,623.2258098,647.8998886,674.9015576,693.849802,710.183485,714.3778476,703.9887715,684.3723251,695.1459776,709.5896276,713.2839212,702.6429588
2030,9,2,675.0526319,641.3665163,612.2518065,586.9450873,568.0088125,550.4938995,534.9965308,518.4542809,542.4758888,586.3528247,623.5881872,646.0440861,666.2878266,690.2121,717.1408653,747.8883431,768.4124206,771.9286201,748.423414,714.4752175,721.0321265,729.3003376,728.9704993,715.2772561
2030,9,3,682.0040527,650.0294439,621.0920021,595.7552153,574.501036,556.3757004,538.1607225,516.2355907,535.9790151,579.4801158,617.0767848,642.698539,664.1241982,686.0939579,713.4971082,742.6220412,763.446366,770.3628536,748.8188756,714.5546226,719.4949652,723.405477,729.5181599,715.0685503
2030,9,4,683.853677,651.3642037,621.4073917,595.3804559,575.8279584,559.6461717,543.2407569,521.2047193,538.5261962,572.2563508,610.0616543,636.3450543,657.7869982,678.3807447,701.7013408,727.2095496,743.8204506,747.4828412,727.8540481,698.618083,703.5015273,708.3690857,712.3478367,698.4540791
